timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782792362626451,1,4,0.004681438,-0.026882257,-0.036940113,0.0076641827,-0.0071544675,-0.0014983309,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.02728683965339572,1.9632495153483118
1782792362676330,1,4,0.0064580124,-0.02747323,-0.037174568,0.00861207,-0.0074938238,-0.0017100901,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.02822205334979699,1.9630282984796001
1782792362726637,1,4,0.008058559,-0.027829176,-0.03722973,0.009412124,-0.007689862,-0.0018611704,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.028972458729064874,1.96298408855144
1782792362776490,1,4,0.00963123,-0.028122475,-0.037281334,0.01034388,-0.0075544324,-0.0020620152,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.02972598530212738,1.9629438250719717
1782792362826447,1,4,0.011192038,-0.028325282,-0.037284106,0.01114452,-0.0075465143,-0.0021199347,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.030456252469376423,1.9629522057737676
1782792362876387,1,4,0.013075578,-0.028484149,-0.037195787,0.012166656,-0.0075496756,-0.002189623,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03134194460199485,1.9630544110188917
1782792362926475,1,4,0.014688558,-0.028522981,-0.03701952,0.013034937,-0.00729395,-0.002224301,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.032082927554085934,1.9632426539314856
1782792362976534,1,4,0.016182411,-0.028436908,-0.03668113,0.0136912055,-0.0069050225,-0.0019981102,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.032718928637194535,1.9635914021339322
1782792363026449,1,4,0.017462568,-0.028354114,-0.036170617,0.014227764,-0.0066789286,-0.0017199966,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03330010563061563,1.9641116771140539
1782792363076516,1,4,0.018525578,-0.028387044,-0.03509663,0.014429797,-0.0065152096,-0.0011519656,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03389721702304836,1.965195671705856
1782792363126398,1,4,0.019061645,-0.028488565,-0.034026235,0.014313161,-0.0064327177,-0.000780497,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.0342774661515705,1.9662725209900425
1782792363176339,1,4,0.01943965,-0.028677773,-0.032966927,0.01412203,-0.00656477,-0.00033105985,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03464555687525484,1.9673380557039866
1782792363226455,1,4,0.019753736,-0.029010244,-0.03193827,0.0139331855,-0.0067849625,9.0265596e-05,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.035097069069350686,1.9683746101106236
1782792363276374,1,4,0.02010008,-0.029628221,-0.030733943,0.0137484595,-0.0071746707,0.0007056431,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03580285861288383,1.9695914755983057
1782792363326388,1,4,0.020496666,-0.030286172,-0.029662684,0.013691239,-0.007831848,0.0012441347,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03657000793190851,1.9706765693863972
1782792363376326,1,4,0.020970935,-0.031012557,-0.028615251,0.013940786,-0.008301908,0.0016181738,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03743739931746988,1.9717402078108004
1782792363426342,1,4,0.021387199,-0.03172252,-0.02755101,0.01386904,-0.008813454,0.0021021802,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03825873216264087,1.9728199503742982
1782792363476348,1,4,0.021690698,-0.032462083,-0.026115596,0.013683049,-0.009204738,0.0026740327,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03904194141837777,1.9742704226966514
1782792363526448,1,4,0.021829072,-0.032980025,-0.024805859,0.013446556,-0.009529262,0.0029610028,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03954984816875171,1.9755900406995204
1782792363576324,1,4,0.021835582,-0.033323113,-0.023687214,0.013126199,-0.009490015,0.0034494377,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03983996188631261,1.976714237706419
1782792363626378,1,4,0.021622462,-0.033522163,-0.022735536,0.012463616,-0.009452938,0.0038821413,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.039890677267892784,1.9776667348832857
1782792363676376,1,4,0.021062436,-0.033525817,-0.021628767,0.011580328,-0.0091640605,0.0043010423,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03959301177449125,1.9787674015940342
1782792363726389,1,4,0.020377124,-0.033226553,-0.020745635,0.010655989,-0.008835535,0.0045838603,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03897731403389763,1.9796381004089354
1782792363776412,1,4,0.019507019,-0.032637127,-0.019929186,0.009500512,-0.008049397,0.004837199,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03802243771227172,1.9804358846431693
1782792363826438,1,4,0.01852133,-0.03183079,-0.019222647,0.008490791,-0.0071956716,0.005053108,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03682714983466787,1.9811196846930084
1782792363876520,1,4,0.01714209,-0.030643597,-0.018441811,0.0070236675,-0.006082857,0.005367514,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03511240828255723,1.9818692343732347
1782792363926361,1,4,0.015792789,-0.029570227,-0.017750546,0.0057519847,-0.0051476136,0.0055532083,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.033523283494134644,1.9825329979631348
1782792363976336,1,4,0.014227715,-0.028411044,-0.017036662,0.0042571975,-0.0042578373,0.0057622376,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03177444341901877,1.9832178782135412
1782792364026379,1,4,0.0124907475,-0.02724912,-0.016370818,0.0028194305,-0.0033142082,0.00594066,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.029975545468064607,1.983855712708418
